MBps,bytes,category,channels,checksum,expected_speed,height,image,image_kind,image_size,mode,ms,repeat,research_value,run_id,stage,width
463.592,1179648,diffusion,3,3965690345424927715,lane-local,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,stages,2.4267,1,excellent,stages__real_kodim02__rep1,multilane_chain_avx2,768
443.181,1179648,diffusion,3,10701707177119320317,logarithmic,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,stages,2.53847,1,excellent,stages__real_kodim02__rep1,tree_xor_avx2,768
161.023,1179648,diffusion,3,13636499340101308037,multi-pass associative,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,stages,6.98656,1,excellent,stages__real_kodim02__rep1,prefix_tree_reverse,768
216.34,1179648,diffusion,3,9938841258313556322,prefix sum mod 256,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,stages,5.20015,1,medium-high,stages__real_kodim02__rep1,arx_prefix_mod256,768
166.667,1179648,keystream,3,16352428071501016112,slow,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,6.75,1,baseline,stages__real_kodim03__rep1,logistic_double,768
22.5152,1179648,keystream,3,3229335138050633222,very slow,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,49.9663,1,bad baseline,stages__real_kodim03__rep1,sine_map,768
136.893,1179648,keystream,3,547275334597606753,high,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,8.2181,1,useful,stages__real_kodim03__rep1,fixed_point_tent,768
58.4977,1179648,keystream,3,551434269804455751,medium-high,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,19.2315,1,chaos-native SIMD,stages__real_kodim03__rep1,cml,768
299.478,1179648,keystream,3,6408282267245646781,very high,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,3.75653,1,fastest,stages__real_kodim03__rep1,cellular_automata,768
10.5638,1179648,keystream,3,10367332591215019916,medium,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,106.495,1,physics novelty,stages__real_kodim03__rep1,hamiltonian,768
45.1913,1179648,keystream,3,7386139916934624047,low-medium,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,24.8942,1,physics novelty,stages__real_kodim03__rep1,reaction_diffusion,768
4.18672,1179648,permutation,3,14954029993202118297,O(N log N),512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,268.707,1,poor,stages__real_kodim03__rep1,chaotic_sort,768
53.6066,1179648,permutation,3,9473694985376403823,O(N) sequential,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,20.9862,1,poor,stages__real_kodim03__rep1,random_walk,768
171.004,1179648,permutation,3,14504276931204711618,O(N),512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,6.5788,1,good,stages__real_kodim03__rep1,arnold_cat_map,768
68.344,1179648,permutation,3,17661326977893864141,O(N),512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,16.4608,1,excellent,stages__real_kodim03__rep1,affine_modular,768
57.3227,1179648,permutation,3,5671767228491132343,O(rN),512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,19.6257,1,excellent,stages__real_kodim03__rep1,feistel_index,768
495.598,1179648,permutation,3,7705804945476596617,O(N),512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,2.26998,1,excellent,stages__real_kodim03__rep1,block_permutation,768
205.045,1179648,permutation,3,16572308002943836061,O(rN),512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,5.48659,1,excellent,stages__real_kodim03__rep1,checkerboard_swaps,768
215.891,1179648,diffusion,3,5995106316802667354,sequential,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,5.21096,1,poor,stages__real_kodim03__rep1,global_chain,768
290.25,1179648,diffusion,3,5617525257922428630,block-level,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,3.87597,1,good,stages__real_kodim03__rep1,block_local_chain,768
268.968,1179648,diffusion,3,14708535116784104778,reduced,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,4.18266,1,medium,stages__real_kodim03__rep1,parallel_prefix,768
170.575,1179648,diffusion,3,5153565239740060671,none per round,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,6.59533,1,high,stages__real_kodim03__rep1,stencil_diffusion,768
388.904,1179648,diffusion,3,11811124726298454739,none,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,2.89274,1,excellent,stages__real_kodim03__rep1,arx_block_diffusion,768
263.961,1179648,diffusion,3,11033332265109110406,none,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,4.26199,1,excellent,stages__real_kodim03__rep1,bitplane_diffusion,768
348.128,1179648,diffusion,3,5995106316802667354,associative scan,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,3.23157,1,excellent,stages__real_kodim03__rep1,prefix_xor_avx2,768
263.863,1179648,diffusion,3,7028628275031118902,associative scan,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,4.26357,1,excellent,stages__real_kodim03__rep1,reverse_prefix_xor_avx2,768
475.927,1179648,diffusion,3,3510534110776647942,lane-local,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,2.36381,1,excellent,stages__real_kodim03__rep1,multilane_chain_avx2,768
434.675,1179648,diffusion,3,17721120015404069385,logarithmic,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,2.58814,1,excellent,stages__real_kodim03__rep1,tree_xor_avx2,768
168.543,1179648,diffusion,3,16812322343124207917,multi-pass associative,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,6.67486,1,excellent,stages__real_kodim03__rep1,prefix_tree_reverse,768
237.374,1179648,diffusion,3,11322072427466009156,prefix sum mod 256,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,stages,4.73935,1,medium-high,stages__real_kodim03__rep1,arx_prefix_mod256,768
133.192,1179648,keystream,3,16352428071501016112,slow,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,8.44642,1,baseline,stages__real_kodim04__rep1,logistic_double,512
22.0599,1179648,keystream,3,3229335138050633222,very slow,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,50.9974,1,bad baseline,stages__real_kodim04__rep1,sine_map,512
121.715,1179648,keystream,3,547275334597606753,high,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,9.24288,1,useful,stages__real_kodim04__rep1,fixed_point_tent,512
55.6807,1179648,keystream,3,551434269804455751,medium-high,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,20.2045,1,chaos-native SIMD,stages__real_kodim04__rep1,cml,512
236.686,1179648,keystream,3,6408282267245646781,very high,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,4.75314,1,fastest,stages__real_kodim04__rep1,cellular_automata,512
10.8891,1179648,keystream,3,10367332591215019916,medium,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,103.314,1,physics novelty,stages__real_kodim04__rep1,hamiltonian,512
47.3628,1179648,keystream,3,7386139916934624047,low-medium,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,23.7528,1,physics novelty,stages__real_kodim04__rep1,reaction_diffusion,512
3.83539,1179648,permutation,3,16558961836440120468,O(N log N),768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,293.321,1,poor,stages__real_kodim04__rep1,chaotic_sort,512
54.0468,1179648,permutation,3,2855252291779153602,O(N) sequential,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,20.8153,1,poor,stages__real_kodim04__rep1,random_walk,512
156.668,1179648,permutation,3,9274296960558287493,O(N),768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,7.18081,1,good,stages__real_kodim04__rep1,arnold_cat_map,512
68.6721,1179648,permutation,3,1117499166951762676,O(N),768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,16.3822,1,excellent,stages__real_kodim04__rep1,affine_modular,512
58.6295,1179648,permutation,3,16200517390523291450,O(rN),768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,19.1883,1,excellent,stages__real_kodim04__rep1,feistel_index,512
451.155,1179648,permutation,3,16853994247331336330,O(N),768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,2.4936,1,excellent,stages__real_kodim04__rep1,block_permutation,512
193.46,1179648,permutation,3,8639557765194779072,O(rN),768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,5.81515,1,excellent,stages__real_kodim04__rep1,checkerboard_swaps,512
208.902,1179648,diffusion,3,1680781825028910824,sequential,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,5.38531,1,poor,stages__real_kodim04__rep1,global_chain,512
279.028,1179648,diffusion,3,6792393889011884388,block-level,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,4.03185,1,good,stages__real_kodim04__rep1,block_local_chain,512
266.985,1179648,diffusion,3,15207837642702824636,reduced,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,4.21371,1,medium,stages__real_kodim04__rep1,parallel_prefix,512
175.275,1179648,diffusion,3,346902974926930636,none per round,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,6.41848,1,high,stages__real_kodim04__rep1,stencil_diffusion,512
399.995,1179648,diffusion,3,2612854298167753041,none,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,2.81254,1,excellent,stages__real_kodim04__rep1,arx_block_diffusion,512
265.396,1179648,diffusion,3,15028475402049659035,none,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,4.23896,1,excellent,stages__real_kodim04__rep1,bitplane_diffusion,512
346.381,1179648,diffusion,3,1680781825028910824,associative scan,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,3.24787,1,excellent,stages__real_kodim04__rep1,prefix_xor_avx2,512
272.715,1179648,diffusion,3,18080656475863009663,associative scan,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,4.12518,1,excellent,stages__real_kodim04__rep1,reverse_prefix_xor_avx2,512
451.115,1179648,diffusion,3,2264702822047126923,lane-local,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,2.49382,1,excellent,stages__real_kodim04__rep1,multilane_chain_avx2,512
405.426,1179648,diffusion,3,7558744483777341297,logarithmic,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,2.77486,1,excellent,stages__real_kodim04__rep1,tree_xor_avx2,512
162.626,1179648,diffusion,3,4518515056665901877,multi-pass associative,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,6.9177,1,excellent,stages__real_kodim04__rep1,prefix_tree_reverse,512
222.082,1179648,diffusion,3,18285403991452394554,prefix sum mod 256,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,stages,5.0657,1,medium-high,stages__real_kodim04__rep1,arx_prefix_mod256,512
161.337,1179648,keystream,3,16352428071501016112,slow,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,6.97297,1,baseline,stages__real_kodim05__rep1,logistic_double,768
22.4968,1179648,keystream,3,3229335138050633222,very slow,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,50.0071,1,bad baseline,stages__real_kodim05__rep1,sine_map,768
131.28,1179648,keystream,3,547275334597606753,high,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,8.56949,1,useful,stages__real_kodim05__rep1,fixed_point_tent,768
57.1335,1179648,keystream,3,551434269804455751,medium-high,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,19.6907,1,chaos-native SIMD,stages__real_kodim05__rep1,cml,768
252.367,1179648,keystream,3,6408282267245646781,very high,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,4.4578,1,fastest,stages__real_kodim05__rep1,cellular_automata,768
10.7915,1179648,keystream,3,10367332591215019916,medium,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,104.249,1,physics novelty,stages__real_kodim05__rep1,hamiltonian,768
45.3339,1179648,keystream,3,7386139916934624047,low-medium,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,24.8159,1,physics novelty,stages__real_kodim05__rep1,reaction_diffusion,768
3.84982,1179648,permutation,3,4223838888127776831,O(N log N),512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,292.222,1,poor,stages__real_kodim05__rep1,chaotic_sort,768
52.5569,1179648,permutation,3,11531330950259439423,O(N) sequential,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,21.4054,1,poor,stages__real_kodim05__rep1,random_walk,768
162.714,1179648,permutation,3,1694183058175455781,O(N),512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,6.91397,1,good,stages__real_kodim05__rep1,arnold_cat_map,768
64.578,1179648,permutation,3,13437336617083347771,O(N),512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,17.4208,1,excellent,stages__real_kodim05__rep1,affine_modular,768
52.8294,1179648,permutation,3,2125330282529592557,O(rN),512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,21.295,1,excellent,stages__real_kodim05__rep1,feistel_index,768
443.582,1179648,permutation,3,13630067766904882683,O(N),512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,2.53617,1,excellent,stages__real_kodim05__rep1,block_permutation,768
180.751,1179648,permutation,3,14047442516152611287,O(rN),512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,6.22404,1,excellent,stages__real_kodim05__rep1,checkerboard_swaps,768
212.774,1179648,diffusion,3,18281038284518721948,sequential,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,5.28731,1,poor,stages__real_kodim05__rep1,global_chain,768
280.029,1179648,diffusion,3,6403879805760197996,block-level,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,4.01744,1,good,stages__real_kodim05__rep1,block_local_chain,768
253.553,1179648,diffusion,3,6348105073942003132,reduced,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,4.43695,1,medium,stages__real_kodim05__rep1,parallel_prefix,768
162.384,1179648,diffusion,3,15304422227340621919,none per round,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,6.92804,1,high,stages__real_kodim05__rep1,stencil_diffusion,768
403.042,1179648,diffusion,3,3766267512728871756,none,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,2.79127,1,excellent,stages__real_kodim05__rep1,arx_block_diffusion,768
256.777,1179648,diffusion,3,13783754696689471348,none,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,4.38124,1,excellent,stages__real_kodim05__rep1,bitplane_diffusion,768
328.685,1179648,diffusion,3,18281038284518721948,associative scan,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,3.42273,1,excellent,stages__real_kodim05__rep1,prefix_xor_avx2,768
234.631,1179648,diffusion,3,1641434206035319118,associative scan,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,4.79476,1,excellent,stages__real_kodim05__rep1,reverse_prefix_xor_avx2,768
452.82,1179648,diffusion,3,4595867465241443659,lane-local,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,2.48443,1,excellent,stages__real_kodim05__rep1,multilane_chain_avx2,768
421.876,1179648,diffusion,3,8455345645861419437,logarithmic,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,2.66666,1,excellent,stages__real_kodim05__rep1,tree_xor_avx2,768
147.837,1179648,diffusion,3,5687383140749529913,multi-pass associative,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,7.60971,1,excellent,stages__real_kodim05__rep1,prefix_tree_reverse,768
210.754,1179648,diffusion,3,14647610964264987202,prefix sum mod 256,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,stages,5.33796,1,medium-high,stages__real_kodim05__rep1,arx_prefix_mod256,768
156.645,1179648,keystream,3,16352428071501016112,slow,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,7.18187,1,baseline,stages__real_kodim06__rep1,logistic_double,768
21.4992,1179648,keystream,3,3229335138050633222,very slow,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,52.3274,1,bad baseline,stages__real_kodim06__rep1,sine_map,768
127.122,1179648,keystream,3,547275334597606753,high,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,8.84975,1,useful,stages__real_kodim06__rep1,fixed_point_tent,768
56.0884,1179648,keystream,3,551434269804455751,medium-high,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,20.0576,1,chaos-native SIMD,stages__real_kodim06__rep1,cml,768
280.892,1179648,keystream,3,6408282267245646781,very high,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,4.0051,1,fastest,stages__real_kodim06__rep1,cellular_automata,768
10.7583,1179648,keystream,3,10367332591215019916,medium,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,104.571,1,physics novelty,stages__real_kodim06__rep1,hamiltonian,768
43.7409,1179648,keystream,3,7386139916934624047,low-medium,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,25.7197,1,physics novelty,stages__real_kodim06__rep1,reaction_diffusion,768
4.12837,1179648,permutation,3,9238014096867659010,O(N log N),512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,272.504,1,poor,stages__real_kodim06__rep1,chaotic_sort,768
54.8328,1179648,permutation,3,5858024620706634656,O(N) sequential,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,20.5169,1,poor,stages__real_kodim06__rep1,random_walk,768
165.208,1179648,permutation,3,16727534356887540208,O(N),512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,6.80961,1,good,stages__real_kodim06__rep1,arnold_cat_map,768
67.5272,1179648,permutation,3,1528504169103278790,O(N),512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,16.66,1,excellent,stages__real_kodim06__rep1,affine_modular,768
59.4467,1179648,permutation,3,5691726654084429914,O(rN),512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,18.9245,1,excellent,stages__real_kodim06__rep1,feistel_index,768
489.986,1179648,permutation,3,11656917069493732760,O(N),512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,2.29598,1,excellent,stages__real_kodim06__rep1,block_permutation,768
197.574,1179648,permutation,3,2750241751601530992,O(rN),512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,5.69406,1,excellent,stages__real_kodim06__rep1,checkerboard_swaps,768
226.791,1179648,diffusion,3,4822185351454553295,sequential,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,4.9605,1,poor,stages__real_kodim06__rep1,global_chain,768
289.052,1179648,diffusion,3,5271319441401619279,block-level,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,3.89203,1,good,stages__real_kodim06__rep1,block_local_chain,768
248.132,1179648,diffusion,3,7381347245605672343,reduced,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,4.53388,1,medium,stages__real_kodim06__rep1,parallel_prefix,768
144.898,1179648,diffusion,3,8508142238525433178,none per round,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,7.76409,1,high,stages__real_kodim06__rep1,stencil_diffusion,768
358.008,1179648,diffusion,3,4746615004384313770,none,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,3.14239,1,excellent,stages__real_kodim06__rep1,arx_block_diffusion,768
271.279,1179648,diffusion,3,6093818507306843969,none,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,4.14702,1,excellent,stages__real_kodim06__rep1,bitplane_diffusion,768
340.592,1179648,diffusion,3,4822185351454553295,associative scan,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,3.30307,1,excellent,stages__real_kodim06__rep1,prefix_xor_avx2,768
253.105,1179648,diffusion,3,14037693604259010646,associative scan,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,4.4448,1,excellent,stages__real_kodim06__rep1,reverse_prefix_xor_avx2,768
441.291,1179648,diffusion,3,6179186013553142600,lane-local,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,2.54934,1,excellent,stages__real_kodim06__rep1,multilane_chain_avx2,768
443.927,1179648,diffusion,3,6650404435106350301,logarithmic,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,2.5342,1,excellent,stages__real_kodim06__rep1,tree_xor_avx2,768
157.69,1179648,diffusion,3,16041723626135371253,multi-pass associative,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,7.13424,1,excellent,stages__real_kodim06__rep1,prefix_tree_reverse,768
217.132,1179648,diffusion,3,4146365153018750460,prefix sum mod 256,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,stages,5.18117,1,medium-high,stages__real_kodim06__rep1,arx_prefix_mod256,768
163.634,1179648,keystream,3,16352428071501016112,slow,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,stages,6.87512,1,baseline,stages__real_kodim07__rep1,logistic_double,768
22.4411,1179648,keystream,3,3229335138050633222,very slow,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,stages,50.1313,1,bad baseline,stages__real_kodim07__rep1,sine_map,768
132.046,1179648,keystream,3,547275334597606753,high,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,stages,8.51977,1,useful,stages__real_kodim07__rep1,fixed_point_tent,768
56.2004,1179648,keystream,3,551434269804455751,medium-high,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,stages,20.0177,1,chaos-native SIMD,stages__real_kodim07__rep1,cml,768
236.314,1179648,keystream,3,6408282267245646781,very high,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,stages,4.76062,1,fastest,stages__real_kodim07__rep1,cellular_automata,768
10.8026,1179648,keystream,3,10367332591215019916,medium,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,stages,104.142,1,physics novelty,stages__real_kodim07__rep1,hamiltonian,768
