MBps,bytes,channels,checksum,dataset,diffusion,diffusion_ms,diffusion_share_pct,height,image,image_kind,image_size,keygen_ms,keygen_share_pct,keystream,mode,permutation,permutation_ms,permutation_share_pct,repeat,run_id,scheme,total_ms,width
90.3923,786432,3,14473587406897034142,synthetic_control,multilane_tree,7.04176,84.86941933213375,512,images/datasets/synthetic/gradient_512x512.ppm,gradient,512x512,0.943849,11.375553351323404,cellular_automata,candidates,checkerboard_swaps,0.311162,3.7502184479768403,1,candidates__gradient_512x512__rep1,Checkerboard-CA-MultilaneTree,8.29717,512
48.1569,786432,3,9616188472344676131,synthetic_control,stencil,2.1044,13.51217726867042,512,images/datasets/synthetic/gradient_512x512.ppm,gradient,512x512,8.30136,53.302341708349125,cml,candidates,feistel_index,5.16782,33.18214214625564,1,candidates__gradient_512x512__rep1,CML-Feistel-Stencil,15.5741,512
12.6205,786432,3,16874792644486012194,synthetic_control,stencil,2.11341,3.556300818480427,512,images/datasets/synthetic/gradient_512x512.ppm,gradient,512x512,52.2012,87.84058478272576,hamiltonian,candidates,block_feistel,5.11222,8.602491788272037,1,candidates__gradient_512x512__rep1,Hamiltonian-Block-Stencil,59.4272,512
67.0706,786432,3,4577604707368596687,synthetic_control,bitplane,0.086168,0.7705818175314338,512,images/datasets/synthetic/gradient_512x512.ppm,gradient,512x512,7.99012,71.45391783369999,cml,candidates,affine_bitplane,3.10559,27.77262077229883,1,candidates__gradient_512x512__rep1,Affine-CML-Bitplane,11.1822,512
109.331,786432,3,1030153695164066229,synthetic_control,arx_block,0.536337,7.81843758655374,512,images/datasets/synthetic/gradient_512x512.ppm,gradient,512x512,1.24001,18.07621102348431,cellular_automata,candidates,feistel_index,5.08335,74.10239216315108,2,candidates__gradient_512x512__rep2,CA-Feistel-ARX,6.8599,512
479.068,786432,3,14141379237052620034,synthetic_control,arx_block,0.280131,17.893570269683305,512,images/datasets/synthetic/gradient_512x512.ppm,gradient,512x512,1.02515,65.48219783589049,cellular_automata,candidates,checkerboard_swaps,0.26007,16.61215938270501,2,candidates__gradient_512x512__rep2,Checkerboard-CA-ARX,1.56554,512
70.4654,786432,3,16617493743016163793,synthetic_control,prefix_tree_reverse,6.61695,62.168929393526575,512,images/datasets/synthetic/gradient_512x512.ppm,gradient,512x512,1.01218,9.509841687414855,cellular_automata,candidates,affine_bitplane,3.01421,28.319725654155118,2,candidates__gradient_512x512__rep2,Affine-CA-PrefixTree,10.6435,512
91.6333,786432,3,14473587406897034142,synthetic_control,multilane_tree,6.92265,84.57944553250603,512,images/datasets/synthetic/gradient_512x512.ppm,gradient,512x512,1.00195,12.241609131083388,cellular_automata,candidates,checkerboard_swaps,0.259857,3.174876814188269,2,candidates__gradient_512x512__rep2,Checkerboard-CA-MultilaneTree,8.18479,512
50.7343,786432,3,9616188472344676131,synthetic_control,stencil,2.11324,14.295165359976728,512,images/datasets/synthetic/gradient_512x512.ppm,gradient,512x512,7.88078,53.310108300807016,cml,candidates,feistel_index,4.78846,32.391885218732455,2,candidates__gradient_512x512__rep2,CML-Feistel-Stencil,14.7829,512
12.9817,786432,3,16874792644486012194,synthetic_control,stencil,2.16787,3.75234102655529,512,images/datasets/synthetic/gradient_512x512.ppm,gradient,512x512,50.743,87.83046986696392,hamiltonian,candidates,block_feistel,4.8626,8.416617913310183,2,candidates__gradient_512x512__rep2,Hamiltonian-Block-Stencil,57.7738,512
67.3191,786432,3,4577604707368596687,synthetic_control,bitplane,0.189746,1.7031325733776141,512,images/datasets/synthetic/gradient_512x512.ppm,gradient,512x512,7.93211,71.19746880890405,cml,candidates,affine_bitplane,3.01869,27.09532357957095,2,candidates__gradient_512x512__rep2,Affine-CML-Bitplane,11.141,512
109.212,786432,3,1030153695164066229,synthetic_control,arx_block,0.542647,7.901805346434885,512,images/datasets/synthetic/gradient_512x512.ppm,gradient,512x512,1.2266,17.861251306903068,cellular_automata,candidates,feistel_index,5.09767,74.23020132859985,3,candidates__gradient_512x512__rep3,CA-Feistel-ARX,6.86738,512
499.431,786432,3,14141379237052620034,synthetic_control,arx_block,0.235563,15.68631759793835,512,images/datasets/synthetic/gradient_512x512.ppm,gradient,512x512,0.953745,63.51059791837305,cellular_automata,candidates,checkerboard_swaps,0.312163,20.787169293671884,3,candidates__gradient_512x512__rep3,Checkerboard-CA-ARX,1.50171,512
70.0755,786432,3,16617493743016163793,synthetic_control,prefix_tree_reverse,6.6716,62.33567230698795,512,images/datasets/synthetic/gradient_512x512.ppm,gradient,512x512,0.970654,9.069244209405102,cellular_automata,candidates,affine_bitplane,3.06025,28.593252170013173,3,candidates__gradient_512x512__rep3,Affine-CA-PrefixTree,10.7027,512
92.3652,786432,3,14473587406897034142,synthetic_control,multilane_tree,6.86517,84.54705330334954,512,images/datasets/synthetic/gradient_512x512.ppm,gradient,512x512,0.941699,11.597364019931183,cellular_automata,candidates,checkerboard_swaps,0.312704,3.851062938888711,3,candidates__gradient_512x512__rep3,Checkerboard-CA-MultilaneTree,8.11994,512
51.0484,786432,3,9616188472344676131,synthetic_control,stencil,2.01271,13.699453440331068,512,images/datasets/synthetic/gradient_512x512.ppm,gradient,512x512,7.81166,53.16984188566489,cml,candidates,feistel_index,4.86726,33.12886692667388,3,candidates__gradient_512x512__rep3,CML-Feistel-Stencil,14.6919,512
13.0872,786432,3,16874792644486012194,synthetic_control,stencil,2.01861,3.5224062386031894,512,images/datasets/synthetic/gradient_512x512.ppm,gradient,512x512,50.4071,87.95868618004212,hamiltonian,candidates,block_feistel,4.88171,8.518418990816244,3,candidates__gradient_512x512__rep3,Hamiltonian-Block-Stencil,57.3077,512
68.4399,786432,3,4577604707368596687,synthetic_control,bitplane,0.087497,0.7984395674590501,512,images/datasets/synthetic/gradient_512x512.ppm,gradient,512x512,7.80844,71.25464251494274,cml,candidates,affine_bitplane,3.06229,27.944426700734585,3,candidates__gradient_512x512__rep3,Affine-CML-Bitplane,10.9585,512
111.635,3145728,3,10154352750714544857,synthetic_control,arx_block,2.0745,7.719586800232201,1024,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,4.88267,18.169291338582678,cellular_automata,candidates,feistel_index,19.9156,74.10952175401516,1,candidates__noise_1024x1024__rep1,CA-Feistel-ARX,26.8732,1024
498.05,3145728,3,12703809576107580757,synthetic_control,arx_block,1.006,16.701281150960654,1024,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,3.90867,64.89045387308686,cellular_automata,candidates,checkerboard_swaps,1.10863,18.40511065843888,1,candidates__noise_1024x1024__rep1,Checkerboard-CA-ARX,6.02349,1024
61.0921,3145728,3,422836878486818696,synthetic_control,prefix_tree_reverse,26.7009,54.37378579486908,1024,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,3.86936,7.879575287845526,cellular_automata,candidates,affine_bitplane,18.5357,37.74615018062892,1,candidates__noise_1024x1024__rep1,Affine-CA-PrefixTree,49.1062,1024
88.6615,3145728,3,856136624508865541,synthetic_control,multilane_tree,28.7215,84.88318827301879,1024,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,3.94778,11.667223264817578,cellular_automata,candidates,checkerboard_swaps,1.16698,3.4488791689447784,1,candidates__noise_1024x1024__rep1,Checkerboard-CA-MultilaneTree,33.8365,1024
50.6398,3145728,3,13601539085058861984,synthetic_control,stencil,8.63542,14.576516660477365,1024,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,31.3064,52.844941089092195,cml,candidates,feistel_index,19.2997,32.57773201444921,1,candidates__noise_1024x1024__rep1,CML-Feistel-Stencil,59.242,1024
13.0758,3145728,3,15938992241700151227,synthetic_control,stencil,8.57936,3.739407490705266,1024,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,201.565,87.85430042147748,hamiltonian,candidates,block_feistel,19.2869,8.406405411648818,1,candidates__noise_1024x1024__rep1,Hamiltonian-Block-Stencil,229.431,1024
59.6129,3145728,3,5015192422145357007,synthetic_control,bitplane,0.43094,0.8563190639983944,1024,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,31.3634,62.32208040981863,cml,candidates,affine_bitplane,18.5301,36.821083881275,1,candidates__noise_1024x1024__rep1,Affine-CML-Bitplane,50.3247,1024
109.563,3145728,3,10154352750714544857,synthetic_control,arx_block,2.10505,7.68788301547766,1024,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,4.72979,17.27373326418664,cellular_automata,candidates,feistel_index,20.5462,75.03706895922049,2,candidates__noise_1024x1024__rep2,CA-Feistel-ARX,27.3814,1024
477.36,3145728,3,12703809576107580757,synthetic_control,arx_block,1.09435,17.413311353539466,1024,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,4.01837,63.940355410720876,cellular_automata,candidates,checkerboard_swaps,1.17165,18.64330995328233,2,candidates__noise_1024x1024__rep2,Checkerboard-CA-ARX,6.28456,1024
