MBps_ci95,MBps_max,MBps_mean,MBps_mean_speedup_vs_baseline,MBps_median,MBps_min,MBps_stddev,category,image_size,n,stage
9.005798742487963,573.304,548.0205833333334,1.0234863872552096,559.697,429.941,27.568771660677438,diffusion,1280x720,36,prefix_xor_avx2
6.190185585334434,571.857,546.5849166666667,1.0154915032760692,553.9315,506.148,18.94954771020745,diffusion,1920x1080,36,prefix_xor_avx2
14.659493315135038,566.712,540.3083333333333,1.015101560777817,549.071,500.016,22.437999972145466,diffusion,2048x2048,9,prefix_xor_avx2
12.412523207950557,563.59,544.091,0.9919396103804029,552.371,514.333,18.99876001216922,diffusion,4096x4096,9,prefix_xor_avx2
9.509283746234528,585.257,569.3439999999999,1.0029418292893455,568.704,541.512,14.555026142195706,diffusion,512x512,9,prefix_xor_avx2
9.188524022179221,581.103,560.94,0.9976732301312549,565.6765,524.436,19.889594832178826,diffusion,512x768,18,prefix_xor_avx2
8.580879674580464,586.381,557.4854444444444,1.0067476426591633,569.716,440.859,32.17159706164516,diffusion,768x512,54,prefix_xor_avx2
6.522353830626369,672.578,660.6322222222223,1.2271813584198297,661.556,640.86,9.983194638713831,diffusion,1024x1024,9,reverse_prefix_xor_avx2
11.019070901523206,727.754,665.7124722222222,1.2432884345349975,679.3225,545.862,33.73184969854042,diffusion,1280x720,36,reverse_prefix_xor_avx2
5.774281428684731,716.026,673.7443333333333,1.2517389796499745,674.5765,614.362,17.67637172046346,diffusion,1920x1080,36,reverse_prefix_xor_avx2
8.049910089333645,663.818,647.045,1.215632535854804,646.506,624.616,12.321290953061702,diffusion,2048x2048,9,reverse_prefix_xor_avx2
7.102918523884266,703.261,692.3278888888889,1.2621922736452749,694.649,671.875,10.871814067169794,diffusion,4096x4096,9,reverse_prefix_xor_avx2
15.43346228784714,724.801,697.8330000000001,1.22928476555206,705.572,649.903,23.622646358949705,diffusion,512x512,9,reverse_prefix_xor_avx2
8.88910618121164,713.633,692.3625,1.2314178553798103,700.4105,643.911,19.241471202312262,diffusion,512x768,18,reverse_prefix_xor_avx2
10.662739613433882,723.407,688.4285185185186,1.2432141413997513,704.124,553.846,39.97694588735842,diffusion,768x512,54,reverse_prefix_xor_avx2
2.631987757602209,347.62,344.10555555555555,0.6392057621501106,344.998,334.313,4.028552690207463,diffusion,1024x1024,9,stencil_diffusion
