MBps_mean,dataset,family,fps_eq_mean,image_size,meets_30fps,meets_60fps,ms_ci95,ms_mean,ms_p95,n,name
1057.2746481481481,kodak_photocd,full_scheme,934.4168461929454,768x512,yes,yes,0.022031346791384455,1.070186185185185,1.19975,54,aes_256_gcm
898.6395555555556,synthetic_control,full_scheme,297.91094912111305,1024x1024,yes,yes,0.17461079617110922,3.356707777777778,3.73805,9,aes_256_gcm
983.7012222222222,synthetic_control,full_scheme,1286.985459638277,512x512,yes,yes,0.07021452152593248,0.7770095555555555,0.8825978,9,aes_256_gcm
877.7659444444445,video_frame_workload,full_scheme,330.58807486166955,1280x720,yes,yes,0.08741806917960891,3.0249125,3.4367275,36,aes_256_gcm
760.8349444444444,video_frame_workload,full_scheme,127.82156790835023,1920x1080,yes,yes,0.14890270380403514,7.823405833333333,8.4323025,36,aes_256_gcm
324.89577777777777,kodak_photocd,full_scheme,286.14468365433464,512x768,yes,yes,0.17366914001200637,3.4947355555555557,4.071602999999999,18,aes_ctr
333.78301851851853,kodak_photocd,full_scheme,295.9290682136231,768x512,yes,yes,0.046830270434953254,3.379188148148148,3.6506719999999997,54,aes_ctr
545.8306666666666,synthetic_control,full_scheme,181.60451218606633,1024x1024,yes,yes,0.16496535460783687,5.506471111111111,5.82127,9,aes_ctr
235.5512222222222,synthetic_control,full_scheme,309.28844756100284,512x512,yes,yes,0.3038298986761027,3.2332277777777776,3.9989659999999994,9,aes_ctr
508.8516666666667,video_frame_workload,full_scheme,192.41588512857174,1280x720,yes,yes,0.09568440364976967,5.1970761111111115,5.7351,36,aes_ctr
613.4075833333333,video_frame_workload,full_scheme,103.07988376025108,1920x1080,yes,yes,0.17743337650828594,9.701213888888889,10.412374999999999,36,aes_ctr
110.93211111111111,kodak_photocd,full_scheme,98.48570567524975,512x768,yes,yes,0.16968568707140583,10.153757777777777,10.665524999999999,18,arnold_xor
110.64452592592592,kodak_photocd,full_scheme,98.12004002062048,768x512,yes,yes,0.1370596231726488,10.191597962962962,10.985275,54,arnold_xor
95.04763333333332,synthetic_control,full_scheme,31.624042142901313,1024x1024,yes,no,0.9493058476667424,31.621511111111115,33.5768,9,arnold_xor
106.89777777777778,synthetic_control,full_scheme,142.38888683216052,512x512,yes,yes,0.15390741349353884,7.02302,7.36329,9,arnold_xor
95.89823333333334,video_frame_workload,full_scheme,36.15843541646432,1280x720,yes,no,0.7510789509772845,27.656063888888887,33.22245,36,arnold_xor
91.48119444444444,video_frame_workload,full_scheme,15.385080224432423,1920x1080,no,no,1.0164767029004014,64.9980361111111,69.31094999999999,36,arnold_xor
792.9898888888888,kodak_photocd,full_scheme,699.74327196844,512x768,yes,yes,0.05949729737555829,1.4290955555555556,1.628485,18,chacha20
