MBps_ci95,MBps_max,MBps_mean,MBps_mean_speedup_vs_baseline,MBps_median,MBps_min,MBps_stddev,category,image_size,n,stage
0.4403600712252867,47.1719,46.14438888888889,0.28919420009296287,46.337450000000004,43.3674,0.9532089567158916,keystream,512x768,18,reaction_diffusion
0.32023444861888445,49.8308,46.022238888888886,0.28602641979920845,46.107600000000005,43.5252,1.200629077312935,keystream,768x512,54,reaction_diffusion
0.3081061926148271,22.9055,22.39148888888889,0.13990502835958707,22.5206,21.2793,0.4715911111451435,keystream,1024x1024,9,sine_map
0.13315092117551752,22.9924,22.362458333333333,0.13940178246909143,22.3857,21.0895,0.4076048607413802,keystream,1280x720,36,sine_map
0.09459755622067338,22.7343,22.301655555555556,0.13862950354879344,22.3279,21.6177,0.2895843557775716,keystream,1920x1080,36,sine_map
0.3029795596690222,23.5895,22.712655555555557,0.14011902452533112,22.5632,22.2213,0.46374422398319726,keystream,512x512,9,sine_map
0.1353764694775828,22.8405,22.460455555555555,0.1407632354554048,22.5307,21.7576,0.29303761096130343,keystream,512x768,18,sine_map
0.1167254835625129,23.6564,22.366890740740743,0.139009353631396,22.3949,21.1409,0.43762940006293133,keystream,768x512,54,sine_map
1.0304094763203202,68.2775,66.4165888888889,19.138094762415204,66.4939,64.1408,1.5771573617147758,permutation,1024x1024,9,affine_modular
0.48871258815565605,69.5741,66.30004166666667,18.926162953621414,66.602,61.8393,1.496058943333641,permutation,1280x720,36,affine_modular
0.5272437258957797,70.1768,65.57577222222223,21.029309650466114,65.3209,62.4328,1.6140114058034072,permutation,1920x1080,36,affine_modular
2.6591112566941097,64.073,61.581066666666665,,62.7163,50.9765,4.070068250042005,permutation,2048x2048,9,affine_modular
2.2139101454017824,58.9837,54.49218888888889,,54.4242,50.3024,3.3886379776557893,permutation,4096x4096,9,affine_modular
1.3337735194996816,71.2662,68.87184444444443,14.543698204581927,68.6355,65.7795,2.04149008086686,permutation,512x512,9,affine_modular
1.2935733513670393,72.5742,67.87393888888889,16.14877727358644,67.92045,59.7221,2.800085169532169,permutation,512x768,18,affine_modular
0.6181368000004249,72.9795,67.3279462962963,16.240087996515875,67.445,61.0634,2.3175302314865167,permutation,768x512,54,affine_modular
5.000494342282573,167.638,159.54566666666668,45.9734554074666,160.918,142.13,7.6538178708406726,permutation,1024x1024,9,arnold_cat_map
3.1322367132181443,167.384,155.31838888888888,44.337545858330444,157.091,133.448,9.588479734341258,permutation,1280x720,36,arnold_cat_map
2.4037828817814804,160.072,142.87944444444443,45.81960651148198,143.4635,132.709,7.358519025861675,permutation,1920x1080,36,arnold_cat_map
3.4663246356064707,133.41,126.90455555555556,,124.992,118.501,5.305598932050721,permutation,2048x2048,9,arnold_cat_map
1.4519272049637937,75.0737,71.97862222222221,,72.0949,69.4955,2.2223375586180514,permutation,4096x4096,9,arnold_cat_map
5.072491960840367,180.031,164.47744444444444,34.73277553050709,164.451,151.7,7.764018307408724,permutation,512x512,9,arnold_cat_map
3.3930248062406516,170.626,162.85238888888887,38.74634358473432,163.7345,142.619,7.344584232327356,permutation,512x768,18,arnold_cat_map
2.071995085133538,174.174,161.21585185185182,38.88666986789355,162.133,135.82,7.768363328773101,permutation,768x512,54,arnold_cat_map
7.4511692890027525,478.276,460.7033333333333,132.7527384076318,463.459,439.68,11.404850952555234,permutation,1024x1024,9,block_permutation
5.1802333999167525,499.837,462.65352777777775,132.07014411564649,463.015,430.399,15.857857346683938,permutation,1280x720,36,block_permutation
5.917492811701131,482.722,449.3661944444445,144.1059789185591,451.54449999999997,408.79,18.11477391337081,permutation,1920x1080,36,block_permutation
9.068646470165735,445.833,423.12888888888887,,424.73,400.036,13.88058133188633,permutation,2048x2048,9,block_permutation
7.225860103138132,346.548,332.4675555555556,,335.021,317.295,11.059989953782855,permutation,4096x4096,9,block_permutation
12.638012699030808,519.857,479.0172222222222,101.15428112887028,476.689,460.572,19.343896988312462,permutation,512x512,9,block_permutation
8.459079611097891,504.001,470.11855555555553,111.85205942261352,471.124,436.497,18.310630272257697,permutation,512x768,18,block_permutation
4.968905983358979,509.478,470.8177407407407,113.56534634669286,472.262,421.394,18.62951669248742,permutation,768x512,54,block_permutation
0.09991894542217711,3.6528,3.4703866666666667,1.0,3.50222,3.29646,0.15293716136047517,permutation,1024x1024,9,chaotic_sort
0.04228267398200291,3.76655,3.5030894444444445,1.0,3.4783,3.32503,0.129436757087764,permutation,1280x720,36,chaotic_sort
0.03195304950834104,3.37092,3.118303611111111,1.0,3.1224800000000004,2.93596,0.09781545767859502,permutation,1920x1080,36,chaotic_sort
0.0588801429979058,4.86608,4.735511111111111,1.0,4.75448,4.56914,0.09012266785393745,permutation,512x512,9,chaotic_sort
0.055209985329445765,4.36168,4.203038888888889,1.0,4.212070000000001,3.99394,0.11950822963977827,permutation,512x768,18,chaotic_sort
0.03481640241002705,4.44058,4.145787037037037,1.0,4.16235,3.85678,0.1305343172203665,permutation,768x512,54,chaotic_sort
4.43524304659401,201.68,192.61788888888887,55.50329326094946,192.098,184.077,6.788637316215322,permutation,1024x1024,9,checkerboard_swaps
2.0319354097844857,203.242,193.03036111111112,55.10289251027783,193.373,177.094,6.220210438115772,permutation,1280x720,36,checkerboard_swaps
2.123172107679602,194.525,185.37622222222222,59.44777845290348,186.106,162.035,6.499506452080414,permutation,1920x1080,36,checkerboard_swaps
4.415307927085346,191.69,180.21488888888888,,180.246,167.08,6.758124378191856,permutation,2048x2048,9,checkerboard_swaps
1.7761407998616934,167.438,163.63666666666666,,162.704,160.35,2.7185828569311634,permutation,4096x4096,9,checkerboard_swaps
9.540901235634573,211.132,195.74433333333334,41.33541844597322,197.45,170.804,14.603420258624348,permutation,512x512,9,checkerboard_swaps
4.392278927011565,208.627,191.08144444444443,45.46268771140458,190.015,169.292,9.5075822882224,permutation,512x768,18,checkerboard_swaps
3.0253297546855595,210.213,193.21172222222225,46.60435292409743,195.23700000000002,135.66,11.342623779549532,permutation,768x512,54,checkerboard_swaps
2.017681385106927,101.704,96.28355555555555,27.74433076301456,96.218,92.4423,3.0882878343473372,permutation,1024x1024,9,feistel_index
0.6711711318344623,78.3063,74.14254722222222,21.16490269462146,74.04925,70.5623,2.0546055056157013,permutation,1280x720,36,feistel_index
1.1571138745455423,98.2362,90.61257777777777,29.058292289085596,90.51215,81.4419,3.5421853302414563,permutation,1920x1080,36,feistel_index
4.843175873703571,80.6251,71.64665555555555,,73.9698,53.9384,7.413024296485058,permutation,2048x2048,9,feistel_index
2.661868970795975,51.9498,47.58462222222222,,48.5278,41.4166,4.074289241014247,permutation,4096x4096,9,feistel_index
2.672721000771792,104.576,99.78465555555556,21.0715703573004,100.763,91.4635,4.0908994909772325,permutation,512x512,9,feistel_index
0.676742980634239,60.5447,57.54142777777778,13.690434302164967,57.4503,54.972,1.4648863797761227,permutation,512x768,18,feistel_index
0.5545732907160337,60.6574,56.980244444444445,13.744132039442094,57.463,52.2297,2.07921671514863,permutation,768x512,54,feistel_index
1.0315243704703587,53.9103,51.72958888888889,14.906001508637527,51.5824,49.228,1.5788638323525899,permutation,1024x1024,9,random_walk
0.4777751436574415,55.456,52.8603,15.089623270633652,53.042500000000004,48.7826,1.462576970379923,permutation,1280x720,36,random_walk
0.384164355701718,53.7167,51.94208611111111,16.657161261023955,52.13975,48.8034,1.1760133337807692,permutation,1920x1080,36,random_walk
1.220965678841825,58.2333,54.08295555555556,11.42072192136951,53.8148,51.2261,1.8688250186354465,permutation,512x512,9,random_walk
1.3079033039356658,57.2888,53.80848333333333,12.80228062499752,53.9028,44.7498,2.8311039653546914,permutation,512x768,18,random_walk
0.6135652617910238,57.3045,53.71315,12.956080358239623,53.841,43.3474,2.300390533599778,permutation,768x512,54,random_walk
