MBps_ci95,MBps_max,MBps_mean,MBps_mean_speedup_vs_baseline,MBps_median,MBps_min,MBps_stddev,cipher,image_size,n,variant
0.10881472085466658,12.5249,11.998980555555555,0.09454213534112366,11.9953,11.2227,0.33310628833061195,logistic_permute_xor,1280x720,36,scalar_avx2
0.1548872528349989,11.0332,9.972695277777778,0.08127174283852207,9.994885,9.0999,0.4741446515357109,logistic_permute_xor,1920x1080,36,scalar_avx2
0.25780402694850246,15.087,14.455122222222222,0.1115023093926156,14.3753,13.8767,0.3945980004313813,logistic_permute_xor,512x512,9,scalar_avx2
0.16421802511279857,14.1836,13.58025,0.10361374030917389,13.6356,12.6863,0.3554684055622121,logistic_permute_xor,512x768,18,scalar_avx2
0.09900565499944741,14.6567,13.67370925925926,0.10412885302195382,13.661100000000001,12.8834,0.37119388224287225,logistic_permute_xor,768x512,54,scalar_avx2
4.41442295522191,139.197,132.87055555555557,1.0,135.904,119.073,6.75676982942129,logistic_xor,1024x1024,9,scalar_avx2
1.940683351842278,142.934,126.91675,1.0,126.4075,115.826,5.94086740359881,logistic_xor,1280x720,36,scalar_avx2
1.8723545792527225,132.838,122.70802777777777,1.0,122.65549999999999,113.111,5.731697691589967,logistic_xor,1920x1080,36,scalar_avx2
2.939304190253953,137.835,129.63966666666667,1.0,131.045,124.524,4.498934985082581,logistic_xor,512x512,9,scalar_avx2
2.2203419550785557,139.463,131.06611111111113,1.0,130.0925,121.091,4.806180162211358,logistic_xor,512x768,18,scalar_avx2
1.5991192834399088,142.695,131.31527777777777,1.0,131.786,116.509,5.995448391233943,logistic_xor,768x512,54,scalar_avx2
0.15896046424749025,23.5508,23.1838,0.17448410524863378,23.1917,22.7707,0.24330683303187284,sine_xor,1024x1024,9,scalar_avx2
0.12346119358500705,23.7203,22.954830555555557,0.18086525659974398,22.9921,21.9533,0.37794242934185834,sine_xor,1280x720,36,scalar_avx2
0.08748367991763296,23.607,22.88232222222222,0.18647779315353133,22.87455,22.2044,0.2678071834213254,sine_xor,1920x1080,36,scalar_avx2
0.27342042497422664,23.9553,23.281477777777777,0.17958606633600654,23.0639,22.8115,0.418500650470755,sine_xor,512x512,9,scalar_avx2
0.36597668159532576,23.9149,23.07586111111111,0.17606275882824185,23.152900000000002,20.5546,0.7921977346291982,sine_xor,512x768,18,scalar_avx2
0.12258820023422777,24.1185,23.04786111111111,0.17551545792039938,23.000999999999998,21.1502,0.45961000876529284,sine_xor,768x512,54,scalar_avx2
1.1943884877392286,78.9572,75.12236666666666,0.5653800900625922,75.0358,72.5521,1.8281456444988193,tent_block_xor,1024x1024,9,scalar_avx2
0.7770116840257204,78.9791,73.71120277777779,0.5807838821729818,73.3934,69.6256,2.378607195997103,tent_block_xor,1280x720,36,scalar_avx2
0.5746905565878919,77.0479,73.03198055555555,0.5951687259436299,72.85990000000001,68.9711,1.7592568058813018,tent_block_xor,1920x1080,36,scalar_avx2
1.275227467808713,81.0967,78.31608888888888,0.604105910656632,78.4615,74.9932,1.951878777258234,tent_block_xor,512x512,9,scalar_avx2
2.576733641732074,83.8258,75.06675555555556,0.5727396267362951,76.09655000000001,60.1176,5.577630096062013,tent_block_xor,512x768,18,scalar_avx2
0.755633904944089,83.604,76.49596296296296,0.582536657253359,76.5146,66.385,2.8330369889689977,tent_block_xor,768x512,54,scalar_avx2
1.2953239902989138,81.8253,79.10365555555556,0.5953437556184591,79.583,75.6443,1.9826387606616027,tiled_arnold_xor,1024x1024,9,scalar_avx2
0.8484412297018734,82.0853,77.02173611111111,0.6068681723343146,77.35849999999999,71.9924,2.597269070515939,tiled_arnold_xor,1280x720,36,scalar_avx2
0.6990474876441436,79.7781,74.98605555555555,0.6110933156822801,75.01910000000001,69.4013,2.139941288706562,tiled_arnold_xor,1920x1080,36,scalar_avx2
1.7978420146509,85.6829,81.7517,0.6306071444182465,82.2068,77.4707,2.7517990020166834,tiled_arnold_xor,512x512,9,scalar_avx2
1.8433538985515285,87.5302,79.1268888888889,0.6037173775745065,79.54415,70.7658,3.990147066711566,tiled_arnold_xor,512x768,18,scalar_avx2
0.9025787672612946,88.0926,81.53401666666667,0.6209027467820238,81.8584,70.5098,3.3839654578475917,tiled_arnold_xor,768x512,54,scalar_avx2
